"time","value_max","value_min"
"2021/6/7 11:00",0.608832553333333,0.558104218333333
"2021/6/7 11:30",0.587909806666667,0.545514838333333
"2021/6/7 12:00",0.588558091666667,0.528878201666667
"2021/6/7 12:30",0.562541043333333,0.50561907
"2021/6/7 13:00",0.548412696666667,0.507192815
"2021/6/7 13:30",0.52974259,0.49402345
"2021/6/7 14:00",0.517788383333333,0.488428153333333
"2021/6/7 14:30",0.563544968333333,0.517556796666667
"2021/6/7 15:00",0.671795576666667,0.58967018
"2021/6/7 15:30",0.768749013333333,0.667434875
"2021/6/7 16:00",0.854864568333333,0.793033401666667
"2021/6/7 16:30",0.980095263333333,0.918691986666667
"2021/6/7 17:00",0.960454156666667,0.917555318333333
"2021/6/7 17:30",1.0477811,0.993766195
"2021/6/7 18:00",1.04323045,0.9763146
"2021/6/7 18:30",0.980747043333333,0.933153128333333
"2021/6/7 19:00",0.99732456,0.864917495
"2021/6/7 19:30",1.00418388166667,0.878274881666667
"2021/6/7 20:00",0.98361056,0.871034135
"2021/6/7 20:30",0.897954316666667,0.845099861666667
"2021/6/7 21:00",0.871912091666667,0.81844965
"2021/6/7 21:30",0.840536216666667,0.747262943333333
"2021/6/7 22:00",0.772138736666667,0.702861376666667
"2021/6/7 22:30",0.677720366666667,0.598377418333333
"2021/6/7 23:00",0.626031916666667,0.612715043333333
"2021/6/7 23:30",0.63077098,0.598580888333333
"2021/6/8 0:00",0.826345448333333,0.739898456666667
"2021/6/8 0:30",0.839219848333333,0.80344026
"2021/6/8 1:00",0.79794713,0.761202065
"2021/6/8 1:30",0.757416945,0.722804443333333
"2021/6/8 2:00",0.706148415,0.687213165
"2021/6/8 2:30",0.676501291666667,0.632927011666667
"2021/6/8 3:00",0.650462933333333,0.613030458333333
"2021/6/8 3:30",0.64165137,0.615126511666667
"2021/6/8 4:00",0.658996,0.633970658333333
"2021/6/8 4:30",0.69812854,0.641280208333333
"2021/6/8 5:00",0.800838116666667,0.725505185
"2021/6/8 5:30",0.829729358333333,0.785907025
"2021/6/8 6:00",1.01397285,0.850345405
"2021/6/8 6:30",1.1167022,1.04429053333333
"2021/6/8 7:00",1.11743245,0.957826113333333
"2021/6/8 7:30",0.966648335,0.913292463333333
"2021/6/8 8:00",0.99255876,0.841506225
"2021/6/8 8:30",0.880499805,0.841029441666667
"2021/6/8 9:00",0.840026495,0.748733858333333
"2021/6/8 9:30",0.771484053333333,0.736393278333333
"2021/6/8 10:00",0.756294771666667,0.727967533333333
"2021/6/8 10:30",0.781993985,0.692511931666667
"2021/6/8 11:00",0.72235238,0.670324583333333
"2021/6/8 11:30",0.718984441666667,0.6800616
"2021/6/8 12:00",0.712197603333333,0.590884636666667
"2021/6/8 12:30",0.61029776,0.58992445
"2021/6/8 13:00",0.625100951666667,0.5970993
"2021/6/8 13:30",0.624830583333333,0.580325043333333
"2021/6/8 14:00",0.586633555,0.560922725
"2021/6/8 14:30",0.662161296666667,0.597087661666667
"2021/6/8 15:00",0.734859405,0.675673725
"2021/6/8 15:30",0.795612015,0.736191831666667
"2021/6/8 16:00",0.818749648333333,0.783040545
"2021/6/8 16:30",0.90425415,0.841991705
"2021/6/8 17:00",0.918343156666667,0.8822906
"2021/6/8 17:30",0.979656856666667,0.901937123333333
"2021/6/8 18:00",0.983505905,0.9339634
"2021/6/8 18:30",0.960583046666667,0.946306023333333
"2021/6/8 19:00",0.961962006666667,0.886104801666667
"2021/6/8 19:30",0.92470012,0.84084297
"2021/6/8 20:00",0.870549601666667,0.807919936666667
"2021/6/8 20:30",0.844433728333333,0.824004226666667
"2021/6/8 21:00",0.848435898333333,0.81564325
"2021/6/8 21:30",0.806155298333333,0.700824435
"2021/6/8 22:00",0.748256523333333,0.67420851
"2021/6/8 22:30",0.6436544,0.601750721666667
"2021/6/8 23:00",0.633636353333333,0.610448926666667
"2021/6/8 23:30",0.624159033333333,0.579798285
"2021/6/9 0:00",0.806576843333333,0.725002233333333
"2021/6/9 0:30",0.799026723333333,0.765948843333333
"2021/6/9 1:00",0.767618708333333,0.727361391666667
"2021/6/9 1:30",0.738792093333333,0.70415506
"2021/6/9 2:00",0.695062461666667,0.673358673333333
"2021/6/9 2:30",0.649075068333333,0.619614576666667
"2021/6/9 3:00",0.645686876666667,0.608979276666667
"2021/6/9 3:30",0.6213139,0.597019853333333
"2021/6/9 4:00",0.632488016666667,0.599959908333333
"2021/6/9 4:30",0.679316366666667,0.635787648333333
"2021/6/9 5:00",0.7613445,0.700490488333333
"2021/6/9 5:30",0.840474175,0.759239731666667
"2021/6/9 6:00",1.00072012833333,0.871867511666667
"2021/6/9 6:30",1.04326141666667,0.924966791666667
"2021/6/9 7:00",1.06149893333333,1.0202174
"2021/6/9 7:30",1.02090933333333,0.976679916666667
"2021/6/9 8:00",1.010367955,0.932700571666667
"2021/6/9 8:30",0.981087158333333,0.954603036666667
"2021/6/9 9:00",0.964731548333333,0.911083023333333
"2021/6/9 9:30",0.951980791666667,0.916914765
"2021/6/9 10:00",0.94359425,0.878650875
"2021/6/9 10:30",0.936782218333333,0.853597053333333
"2021/6/9 11:00",0.942631405,0.9258397
"2021/6/9 11:30",0.919978891666667,0.892866841666667
"2021/6/9 12:00",0.923746581666667,0.852982666666667
"2021/6/9 12:30",0.86356082,0.772063156666667
"2021/6/9 13:00",0.76344096,0.698165751666667
"2021/6/9 13:30",0.77942019,0.707280245
"2021/6/9 14:00",0.813098136666667,0.724885945
"2021/6/9 14:30",0.86867353,0.8295433
"2021/6/9 15:00",1.004004525,0.899384676666667
"2021/6/9 15:30",1.1199704,1.00327456
"2021/6/9 16:00",1.22710008333333,1.14383811666667
"2021/6/9 16:30",1.35079508333333,1.26243335
"2021/6/9 17:00",1.29348943333333,1.21539468333333
"2021/6/9 17:30",1.26703145,1.18614775
"2021/6/9 18:00",1.22765995,1.15580301666667
"2021/6/9 18:30",1.16154363333333,1.04889351666667
"2021/6/9 19:00",1.0842212,1.05244258333333
"2021/6/9 19:30",1.05867321666667,0.988087591666667
"2021/6/9 20:00",1.00682124166667,0.933430853333333
"2021/6/9 20:30",0.921129868333333,0.891903301666667
"2021/6/9 21:00",0.901088241666667,0.846939691666667
"2021/6/9 21:30",0.830328245,0.78658341
"2021/6/9 22:00",0.796616943333333,0.717352726666667
"2021/6/9 22:30",0.697265113333333,0.672603773333333
"2021/6/9 23:00",0.672211316666667,0.65647326
"2021/6/9 23:30",0.671712241666667,0.643226075
"2021/6/10 0:00",0.869547988333333,0.792432575
"2021/6/10 0:30",0.870838781666667,0.819977955
"2021/6/10 1:00",0.807095391666667,0.78404641
"2021/6/10 1:30",0.795587805,0.767041943333333
"2021/6/10 2:00",0.7523095,0.723252133333333
"2021/6/10 2:30",0.722060195,0.664914958333333
"2021/6/10 3:00",0.686995005,0.639357631666667
"2021/6/10 3:30",0.669257056666667,0.634018743333333
"2021/6/10 4:00",0.686755793333333,0.660137926666667
"2021/6/10 4:30",0.70443125,0.67018503
"2021/6/10 5:00",0.779505468333333,0.740631898333333
"2021/6/10 5:30",0.914334385,0.801280015
"2021/6/10 6:00",0.993041366666667,0.899415473333333
"2021/6/10 6:30",1.1073699,1.0025303
"2021/6/10 7:00",1.09087665,1.06180515
"2021/6/10 7:30",1.104641,1.05981276666667
"2021/6/10 8:00",1.09338453333333,1.00532503333333
"2021/6/10 8:30",1.06343121666667,1.00267564333333
"2021/6/10 9:00",1.09602423333333,1.0549055
"2021/6/10 9:30",1.05687075,0.990879421666667
"2021/6/10 10:00",0.990064443333333,0.914304146666667
"2021/6/10 10:30",0.975586843333333,0.907164188333333
"2021/6/10 11:00",1.00798411666667,0.919973088333333
"2021/6/10 11:30",0.941548008333333,0.867202516666667
"2021/6/10 12:00",0.900931265,0.870871363333333
"2021/6/10 12:30",0.871313225,0.810767001666667
"2021/6/10 13:00",0.857029416666667,0.795250583333333
"2021/6/10 13:30",0.853565656666667,0.8159146
"2021/6/10 14:00",0.89355487,0.808635073333333
"2021/6/10 14:30",0.969094218333333,0.853299065
"2021/6/10 15:00",1.06554573333333,0.946771188333333
"2021/6/10 15:30",1.1235317,1.04763183333333
"2021/6/10 16:00",1.24565173333333,1.18461086666667
"2021/6/10 16:30",1.24402136666667,1.17612783333333
"2021/6/10 17:00",1.25441735,1.18531151666667
"2021/6/10 17:30",1.28104353333333,1.20035891666667
"2021/6/10 18:00",1.22478768333333,1.12905521666667
"2021/6/10 18:30",1.12328068333333,1.05011845
"2021/6/10 19:00",1.07782316666667,0.9986696
"2021/6/10 19:30",1.05742501666667,0.968049208333333
"2021/6/10 20:00",0.995522143333333,0.915266825
"2021/6/10 20:30",0.93585775,0.864562816666667
"2021/6/10 21:00",0.901774318333333,0.83946084
"2021/6/10 21:30",0.86263829,0.750726138333333
"2021/6/10 22:00",0.795183383333333,0.76273702
"2021/6/10 22:30",0.699725883333333,0.661960708333333
"2021/6/10 23:00",0.686511183333333,0.636351638333333
"2021/6/10 23:30",0.689463308333333,0.6339736
"2021/6/11 0:00",0.898332268333333,0.803037866666667
"2021/6/11 0:30",0.866568736666667,0.841511455
"2021/6/11 1:00",0.847140263333333,0.806584591666667
"2021/6/11 1:30",0.82118817,0.781641263333333
"2021/6/11 2:00",0.799626808333333,0.748355171666667
"2021/6/11 2:30",0.768609471666667,0.73134564
"2021/6/11 3:00",0.74449176,0.710330818333333
"2021/6/11 3:30",0.712016971666667,0.678313406666667
"2021/6/11 4:00",0.722467218333333,0.688152371666667
"2021/6/11 4:30",0.758973795,0.69302652
"2021/6/11 5:00",0.84746588,0.760094843333333
"2021/6/11 5:30",0.89013993,0.816551255
"2021/6/11 6:00",1.01908612833333,0.92239765
"2021/6/11 6:30",1.08935523333333,1.01425526
"2021/6/11 7:00",1.13467765,1.03705563333333
"2021/6/11 7:30",1.05335116666667,1.01214326666667
"2021/6/11 8:00",1.0373056,1.01015282833333
"2021/6/11 8:30",1.02589217166667,0.954079753333333
"2021/6/11 9:00",0.981319755,0.94211975
"2021/6/11 9:30",0.9793545,0.905751318333333
"2021/6/11 10:00",0.930142286666667,0.891186506666667
"2021/6/11 10:30",0.86716182,0.825391911666667
"2021/6/11 11:00",0.878578605,0.814319145
"2021/6/11 11:30",0.884049846666667,0.822554531666667
"2021/6/11 12:00",0.828932778333333,0.789511861666667
"2021/6/11 12:30",0.835799483333333,0.790389828333333
"2021/6/11 13:00",0.81458119,0.781586995
"2021/6/11 13:30",0.782552153333333,0.74886412
"2021/6/11 14:00",0.820556055,0.764394096666667
"2021/6/11 14:30",0.867975813333333,0.821932368333333
"2021/6/11 15:00",0.955201925,0.884325626666667
"2021/6/11 15:30",1.02796207166667,0.985707583333333
"2021/6/11 16:00",1.20307711666667,1.05722541666667
"2021/6/11 16:30",1.26632891666667,1.19894895
"2021/6/11 17:00",1.1970971,1.1403912
"2021/6/11 17:30",1.19980951666667,1.14222466666667
"2021/6/11 18:00",1.22393881666667,1.14762123333333
"2021/6/11 18:30",1.13915961666667,1.03467566666667
"2021/6/11 19:00",1.08250021666667,1.03706721666667
"2021/6/11 19:30",1.0295668,0.974499555
"2021/6/11 20:00",0.987122406666667,0.966340868333333
"2021/6/11 20:30",0.940466808333333,0.867283905
"2021/6/11 21:00",0.847215061666667,0.81333887
"2021/6/11 21:30",0.835334336666667,0.801634681666667
"2021/6/11 22:00",0.813370838333333,0.72601392
"2021/6/11 22:30",0.733950441666667,0.682753208333333
